eater,Age_A,brood_ID,weight_tot,Date_analysis,phase
B,11,638_2020,87,133,early
B,11,638_2020,87,133,early
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
A,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
A,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
B,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
B,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
B,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
B,18,638_2020,49,140,late
C,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
C,18,638_2020,49,140,late
B,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
B,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
C,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
A,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
B,18,638_2020,49,140,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
C,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
C,19,638_2020,125,141,late
A,19,638_2020,125,141,late
C,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
C,19,638_2020,125,141,late
C,19,638_2020,125,141,late
C,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
C,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
C,19,638_2020,125,141,late
C,19,638_2020,125,141,late
C,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
C,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
C,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
C,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
C,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
A,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
B,19,638_2020,125,141,late
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
A,12,638_2020,58,134,early
B,12,638_2020,58,134,early
C,12,638_2020,58,134,early
B,12,638_2020,58,134,early
A,12,638_2020,58,134,early
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
B,12,638_2020,58,134,early
C,12,638_2020,58,134,early
A,12,638_2020,58,134,early
A,12,638_2020,58,134,early
A,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
A,12,638_2020,58,134,early
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
C,12,638_2020,58,134,early
A,12,638_2020,58,134,early
A,12,638_2020,58,134,early
A,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
A,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
C,12,638_2020,58,134,early
A,12,638_2020,58,134,early
C,12,638_2020,58,134,early
B,12,638_2020,58,134,early
A,12,638_2020,58,134,early
C,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
C,12,638_2020,58,134,early
B,12,638_2020,58,134,early
B,12,638_2020,58,134,early
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
B,12,638_2020,58,134,early
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
C,12,638_2020,58,134,early
B,12,638_2020,58,134,early
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
C,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
A,20,638_2020,189.2,142,late
B,20,638_2020,189.2,142,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
C,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
C,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
C,21,638_2020,173,143,late
C,21,638_2020,173,143,late
B,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
C,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
C,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
C,21,638_2020,173,143,late
A,21,638_2020,173,143,late
B,21,638_2020,173,143,late
B,21,638_2020,173,143,late
A,21,638_2020,173,143,late
